,P3a_Delta_Novel_similarity_spatial,P3a_Delta_Novel_similarity_locationLR,P3a_Delta_Novel_similarity_locationPA,P3a_Delta_Novel_similarity_timing,P3a_Delta_Novel_similarity_amplitude,P3a_Delta_Novel_matchScore,P3a_Delta_Novel_attr_timeMSfromTriger,P3a_Delta_Novel_attr_leftRight,P3a_Delta_Novel_attr_posteriorAnterior,P3a_Delta_Novel_attr_amplitude,P3a_Delta_Novel_attr_logAmp,P3a_Delta_Novel_attr_GFP,P3a_Delta_Novel_attr_logGFP,P3a_Delta_Novel_attr_CenterOfMassTimeMSfromTriger,P3a_Delta_Novel_attr_CenterOfMassLR,P3a_Delta_Novel_attr_CenterOfMassPA,P3a_Delta_Novel_attr_inverseTimeMSfromTriger,P3a_Delta_Novel_attr_tStart_peakChannel_MSfromTriger,P3a_Delta_Novel_attr_tStart_Average_MSfromTriger,P3a_Delta_Novel_attr_interpolatedPeakTime_MS,P3a_Delta_Novel_attr_peakERPv_broudBand,P3a_Delta_Novel_attr_peakERPv,P3a_Delta_Novel_attr_capsuleERPv_broudBand,P3a_Delta_Novel_attr_capsuleERPv,P3a_Delta_Novel_similarity_GFP,P3a_Delta_Novel_similarity_tStart_peakChannel,P3a_Delta_Novel_similarity_tStart_Average,P3a_Delta_Novel_similarity_centerOfMassTime,P3a_Delta_Novel_similarity_inverseTime,P3a_Delta_Novel_similarity_logAmp,P3a_Delta_Novel_similarity_logGFP,P3a_Delta_Novel_topo_topographicCorrCoeffAligned,P3a_Delta_Novel_topo_topographicCorrCoeff,P3a_Delta_Novel_topo_covariance,P3a_Delta_Novel_topo_covarianceAligned,P3a_Delta_Novel_topo_corr,P3a_Delta_Novel_topo_corrAligned,P3a_Delta_Novel_topo_topographicCorrCoeffAlignedSqrt3,P3a_Delta_Novel_topo_topographicCorrCoeffSqrt3,P3a_Delta_Novel_topo_asymetricCorr,P3a_Delta_Novel_topo_asymetricCorrAligned,P3a_Delta_Novel_topo_topographicSimilarity,P3a_Delta_Novel_topo_topographicSimilaritySqrt3,P3a_Delta_Novel_topo_topographicCorrBoundarySub,P3a_Delta_Novel_topo_topographicCorrBoundarySubSqrt3,P3a_Delta_Novel_topo_topographicSimilarity_wLinear,P3a_Delta_Novel_topo_topographicCorrBoundarySub_wLinear,P3a_Delta_Novel_topo_topographicCorrBoundarySub_wLinear2,P3a_Delta_Novel_topo_topographicSimilarity_wNormal,P3a_Delta_Novel_topo_topographicCorrBoundarySub_wNormal,P3a_Delta_Novel_topo_topographicCorrBoundarySub_wNormal2,P3a_Delta_Novel_topo_topographicSimilarityAligned,P3a_Delta_Novel_topo_topographicSimilarityAlignedSqrt3,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned,P3a_Delta_Novel_topo_topographicCorrBoundarySubAlignedSqrt3,P3a_Delta_Novel_topo_topographicSimilarityAligned_wLinear,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned_wLinear,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned_wLinear2,P3a_Delta_Novel_topo_topographicSimilarityAligned_wNormal,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned_wNormal,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned_wNormal2,P3b_Delta_Target_similarity_spatial,P3b_Delta_Target_similarity_locationLR,P3b_Delta_Target_similarity_locationPA,P3b_Delta_Target_similarity_timing,P3b_Delta_Target_similarity_amplitude,P3b_Delta_Target_matchScore,P3b_Delta_Target_attr_timeMSfromTriger,P3b_Delta_Target_attr_leftRight,P3b_Delta_Target_attr_posteriorAnterior,P3b_Delta_Target_attr_amplitude,P3b_Delta_Target_attr_logAmp,P3b_Delta_Target_attr_GFP,P3b_Delta_Target_attr_logGFP,P3b_Delta_Target_attr_CenterOfMassTimeMSfromTriger,P3b_Delta_Target_attr_CenterOfMassLR,P3b_Delta_Target_attr_CenterOfMassPA,P3b_Delta_Target_attr_inverseTimeMSfromTriger,P3b_Delta_Target_attr_tStart_peakChannel_MSfromTriger,P3b_Delta_Target_attr_tStart_Average_MSfromTriger,P3b_Delta_Target_attr_interpolatedPeakTime_MS,P3b_Delta_Target_attr_peakERPv_broudBand,P3b_Delta_Target_attr_peakERPv,P3b_Delta_Target_attr_capsuleERPv_broudBand,P3b_Delta_Target_attr_capsuleERPv,P3b_Delta_Target_similarity_GFP,P3b_Delta_Target_similarity_tStart_peakChannel,P3b_Delta_Target_similarity_tStart_Average,P3b_Delta_Target_similarity_centerOfMassTime,P3b_Delta_Target_similarity_inverseTime,P3b_Delta_Target_similarity_logAmp,P3b_Delta_Target_similarity_logGFP,P3b_Delta_Target_topo_topographicCorrCoeffAligned,P3b_Delta_Target_topo_topographicCorrCoeff,P3b_Delta_Target_topo_covariance,P3b_Delta_Target_topo_covarianceAligned,P3b_Delta_Target_topo_corr,P3b_Delta_Target_topo_corrAligned,P3b_Delta_Target_topo_topographicCorrCoeffAlignedSqrt3,P3b_Delta_Target_topo_topographicCorrCoeffSqrt3,P3b_Delta_Target_topo_asymetricCorr,P3b_Delta_Target_topo_asymetricCorrAligned,P3b_Delta_Target_topo_topographicSimilarity,P3b_Delta_Target_topo_topographicSimilaritySqrt3,P3b_Delta_Target_topo_topographicCorrBoundarySub,P3b_Delta_Target_topo_topographicCorrBoundarySubSqrt3,P3b_Delta_Target_topo_topographicSimilarity_wLinear,P3b_Delta_Target_topo_topographicCorrBoundarySub_wLinear,P3b_Delta_Target_topo_topographicCorrBoundarySub_wLinear2,P3b_Delta_Target_topo_topographicSimilarity_wNormal,P3b_Delta_Target_topo_topographicCorrBoundarySub_wNormal,P3b_Delta_Target_topo_topographicCorrBoundarySub_wNormal2,P3b_Delta_Target_topo_topographicSimilarityAligned,P3b_Delta_Target_topo_topographicSimilarityAlignedSqrt3,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned,P3b_Delta_Target_topo_topographicCorrBoundarySubAlignedSqrt3,P3b_Delta_Target_topo_topographicSimilarityAligned_wLinear,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned_wLinear,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned_wLinear2,P3b_Delta_Target_topo_topographicSimilarityAligned_wNormal,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned_wNormal,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned_wNormal2,taskData.elm_id,visit,agebin,reference_agebin,taskData._id.$oid,miscatch_P3b_target,miscatch_P3a_novel
867,0.3517634957,0.3908122461,0.9000830941,0.8043819243000001,0.986934407,0.8423729388,324.0,-0.25,0.0,9.850249746,2.28749681,6.442257708,1.862879054,328.86799019999995,-0.05662908237000001,-0.16523238980000002,0.003086419753,236.0,269.56734689999996,326.0,8.568074300000001,7.2259006999999995,8.317806245,7.156983031,0.9932258523999999,0.8933733892,0.8384285020000001,0.9217921229,0.7913003568000001,0.9188851390999999,0.9366593973,0.3749319571,0.07938402487,701.1710837,3311.641695,36.77401792,44.17852989,0.721081167,0.4297781889,0.02454359017,0.21567606820000002,0.5114208853,0.7996982640000001,0.5068878342,0.7973285024,0.51831902,0.5115563233,0.5109026026,0.8677921524,0.750224619,0.6552283408,0.6143963632,0.850125178,0.7306305939,0.9006705265999999,0.6198607356,0.7340703467,0.8670351733,0.9408735968999999,0.9345212586,0.9672606293000001,0.5199476589,0.6482813127,0.8020401772,0.8914004335,0.9854943378000001,0.8642799918999999,408.0,-0.1875,-0.4,9.700150752999999,2.2721414269999998,6.468574762,1.8669558000000002,425.4204057,-0.1408535551,-0.3441258314,0.002450980392,284.0,322.35675679999997,406.0,8.63897633,7.685516499999999,8.221082827,7.404481165,0.9916811494,0.9400362577,0.912698399,0.8926567431,0.8580847520999999,0.9181089973000001,0.9326033395000001,0.4710967801,0.3497243382,5178.708834,6975.988773,38.76676008,36.86652431,0.7781023231,0.7045448083,0.242951992,0.3066188569,0.7156478527,0.8944713970999999,0.7113434095000001,0.8926744487999999,0.7276897936,0.7195987495999999,0.7185458565999999,0.9028057973,0.8423486245999999,0.8085397986,0.6805688406,0.8796110715000001,0.7666410189,0.9152309206,0.6878979961,0.7711484175,0.8855742087,0.8847865976,0.8862113590999999,0.9431056795999999,509c22fa5b4378bc1000006a,1,aob_14-19F,"'aob_14-19F', 'aob_18-25'",509c22fa5b4378bc1000006a,0.0,0.0
869,0.6917496846,0.9810086114,0.7051412970000001,0.9352582631,0.9556736645,0.88370429,280.0,0.0,-0.1,7.539962236,2.020217174,5.0542380389999995,1.6202271069999998,282.50481349999995,0.023763991319999997,-0.07726888182,0.003571428571,216.0,241.89473680000003,280.0,8.71689772,6.01644109,7.5572355589999995,5.330213077,0.9522907006999999,0.9996279273,0.9994850697,0.9220996848,0.962035009,0.9978175031000001,0.9958591084,0.5589308628999999,0.39865300299999995,1138.256194,1595.890441,15.53767486,15.67879139,0.8237321759,0.7359783064000001,0.5208002289,0.7155756114,0.7315348712,0.9010419501000001,0.7751764073999999,0.9186149636,0.7342824616,0.7770715555,0.7774031634999999,0.8424434826,0.8329947597,0.8563848472,0.7381788293000001,0.9037615526999999,0.8849396340000001,0.9600736467000001,0.7408274074,0.8861660794,0.9430830397,0.8742729501000001,0.9344138204000001,0.9672069101999999,0.983699668,0.9951555583,0.9884883420999999,0.247198736,0.9122096768000001,0.5785767704,276.0,0.0,-0.2,6.850285202,1.9242902869999998,4.302921612,1.459294237,297.9340284,-0.041161723,-0.3853658607,0.003623188406,208.0,250.5116279,277.0,9.49374366,5.90589024,6.829221565,4.628407374,0.8578877116,0.5504793216,0.6024602538,0.2754173367,0.166058611,0.9802620395999999,0.9290875629,0.5109952622,-0.011686800859999999,-58.16666979,2543.28734,6.767105754,13.81113447,0.7994763564,-0.22693346690000002,-0.01970957721,0.5320040247,0.3361866109,0.6953340084,0.23397557260000001,0.6162025714,0.3418636588,0.23693282289999998,0.2377521325,0.4552989559,0.2945703411,0.3235673247,0.6861306237,0.8820007094,0.7800533203,0.9205373831,0.6921766940999999,0.7842840575,0.8921420287,0.822015297,0.8625831997,0.9312915998000001,522098bdad36552025000024,1,aob_14-19F,"'aob_14-19F', 'aob_18-25'",,,
870,0.8726721318,0.9810086114,0.8895662298,0.8585124594,0.9378188895,0.7889223081,272.0,0.0,0.25,10.82830702,2.382163726,7.000903064,1.94603915,263.3948328,0.18856334940000002,0.3234318804,0.003676470588,176.0,202.90566040000002,271.0,8.70491924,7.49666243,9.944390237,8.584869537000001,0.958997172,0.6861762556000001,0.6586984885,0.7632409689,0.8943798706,0.8449767933,0.8749180693999999,0.4876743266,0.07938376223999999,507.3937203,3117.046659,26.07946437,36.21827612,0.7871242593000001,0.429777715,0.03900958809,0.3447524697,0.48053910299999997,0.7832665459,0.4150978641,0.7459622203,0.4881517718,0.4201274464,0.41963932,0.8069217823,0.6636578831000001,0.6138389205,0.6673564177,0.8738816373999999,0.7025015831999999,0.8889604422,0.6715974240000001,0.705688731,0.8528443655,0.9111016025,0.9141867331999999,0.9570933666,0.9016921816,0.9317342107,0.9677568681000001,0.7119264518999999,0.9692220533,0.85533257,328.0,-0.0625,-0.3,7.699296615,2.041128976,5.086389758,1.626568298,427.0264273,-0.05300978425,-0.2729924883,0.003048780488,236.0,252.81568629999998,329.0,9.56880038,7.68237147,7.197634057999999,6.21537239,0.9540811526999999,0.8546140587000001,0.6303438193,0.8812629133,0.7351953658,0.9999805356999999,0.9973476565999999,0.4413284257,0.3141337812,3890.4185,5465.672192,23.15083998,23.35080735,0.7613551686,0.679784953,0.1374084038,0.19270412920000002,0.5141373467,0.8011116559999999,0.5942237466,0.8407173325,0.5445817917,0.6140579128,0.6126581179999999,0.8522870271999999,0.8186999969,0.7668441483,0.5185782523,0.8034116036,0.6659205838000001,0.8732544614,0.5542767796,0.6886685673999999,0.8443342837000001,0.8746495973,0.8919651431,0.9459825716,52209688ad36552025000022,1,aob_14-19F,"'aob_12-16F', 'aob_14-19F'",52209688ad36552025000022,0.0,0.0
873,0.9568771666,0.9810086114,0.9754013935,0.7073737089,0.8865904614,0.8312169327,260.0,0.0,0.0625,6.59487588,1.8862929659999998,4.534911506,1.51180557,229.3542861,-0.028433512799999998,0.3810471959,0.003846153846,188.0,178.2635659,261.0,10.80195537,8.50862353,9.884790251,8.443359571,0.8940404833,0.8355998912,0.3389371683,0.414532533,0.7396883237,0.9544574367,0.9578586678000001,0.4341681727,0.1681665288,830.9674173999999,2145.371066,15.66189561,23.16018883,0.7572152081999999,0.5519670927,0.05424028414,0.2160728482,0.37417213909999997,0.7205937354999999,0.41006020159999995,0.7429322429,0.3855028215,0.42021870899999997,0.4192899303,0.7884724993000001,0.7430648379000001,0.6786167919,0.5533108897,0.8209620326,0.6274418662,0.8561000017,0.5616653167,0.6350196996999999,0.8175098499,0.9174454356,0.9193690276,0.9596845138,0.8906964278,0.9010692284999999,0.9884883420999999,0.6058961372,0.9985260131,0.7673690675,440.0,0.125,-0.2,8.629540804,2.155191294,5.688041696,1.7383660230000002,433.3123291,0.04097615219,-0.1803217029,0.0022727272729999998,340.0,362.530303,438.0,8.75491096,7.92958703,8.95013408,7.915868659,0.9931922823999999,0.36698879659999994,0.469697608,0.8325210735999999,0.6097524604,0.9787502418,0.9909625066,0.6167579054,0.1064866857,1063.619696,6160.355649,16.63552164,25.35226536,0.8512129881,0.47398555159999994,0.015495236130000001,0.481500317,0.4841088174,0.7852012776,0.4873152499,0.7869310243000001,0.49038535710000003,0.49186861950000005,0.4934831125,0.6940789822,0.5952327369,0.5982643369,0.7377739916,0.9035963065000001,0.8721711325,0.9554337302,0.7439888279000001,0.8751548956999999,0.9375774478,0.9130278190000001,0.9395053981,0.9697526991,509cad455b4378bc10000129,1,aob_14-19F,"'aob_14-19F', 'aob_18-25'",509cad455b4378bc10000129,0.0,0.0
874,0.8726721318,0.9810086114,0.8895662298,0.9999747642,0.9919774148999999,0.7924876956999999,296.0,0.0,0.25,9.674433837999999,2.269486719,5.911150159,1.776840425,397.3349218,0.1120005216,-0.2795598063,0.003378378378,220.0,262.21848739999996,297.0,13.35229067,11.05521076,12.18484713,10.41531623,0.9988648058,0.9932021826,0.9126749520999999,0.2805776123,0.9958215520999999,0.9306434483,0.9799651587999999,0.4417704715,0.16254669730000001,800.9940033,2176.946714,19.78170418,18.77898211,0.7616092812999999,0.5457487084,0.06033907166,0.1764782683,0.3881573355,0.7294618762,0.4013576849,0.737638984,0.4102586889,0.4212868195,0.4219865024,0.8234448987,0.701770792,0.6872742822,0.36848188579999996,0.7169222313,0.5242870582,0.8063489891,0.3909261088,0.5513495181,0.775674759,0.8344095328,0.8832045993000001,0.9416022997,0.5239630368,0.7638822406999999,0.6859212178,0.9991166977,0.7072317534999999,0.8893926268000001,376.0,0.1875,-0.45,12.843531500000001,2.5528402999999997,8.832738624,2.178465116,489.6308084,0.1027989873,-0.4812071341,0.002659574468,280.0,305.3333333,374.0,13.39575614,12.98309402,11.46117982,9.831284972999999,0.6820624273999999,0.9627199579000001,0.9961688395999999,0.3124054765,0.9980300262,0.6621247105,0.6355620803,0.47287096700000003,0.26233029609999997,5094.317671,9182.907804,37.54475495,43.21628415,0.7790778973,0.6401515722,0.139046053,0.30417964129999997,0.5337610990999999,0.8111770212999999,0.5564771118999999,0.822524991,0.5655712547,0.5870431601,0.5872293864,0.8665852999,0.8383069837999999,0.8012216027,0.614391314,0.8501228490999999,0.6663584965,0.8734458383,0.6517496612,0.7040917442,0.8520458720999999,0.9358820794,0.9404782698,0.9702391348999999,50801917d6947ee41f000007,1,aob_14-19F,'aob_14-19F',50801917d6947ee41f000007,0.0,0.0
877,0.7666961002,0.7906641379000001,0.969686196,0.9303148859,0.7686091908,0.8788927545,312.0,0.1875,0.1875,5.423852898,1.69080643,3.67642251,1.301940135,345.8548255,0.1726758638,-0.08474128892999999,0.003205128205,208.0,252.43037969999997,313.0,5.61989169,4.806775,6.532850067,5.437856929,0.761157759,0.9885514434999999,0.9789749967,0.7832539082,0.9084793487999999,0.8071908252,0.7908145188,0.2936975591,0.2291096127,1264.56833,1621.060886,23.66436921,24.43044928,0.6647118877,0.6119009166,0.10029089050000001,0.1427420499,0.5411067891,0.8148812549,0.5827043118999999,0.8352492172,0.5539394371999999,0.5929840369,0.5922034686,0.9111025895999999,0.848175452,0.755639781,0.5586238894,0.8235813461,0.6298066967,0.8571742012000001,0.5697650879999999,0.6384080617,0.8192040307999999,0.9307507525,0.9096100569,0.9548050284999999,0.42169505469999996,0.43574483280000004,0.9677568681000001,0.7603296426,0.5623239503999999,0.2783159444,424.0,0.3125,-0.3,3.788012583,1.331841497,3.6913517319999998,1.305992714,428.3132424,0.3195761997,-0.2989116386,0.0023584905660000003,388.0,398.10526319999997,424.0,3.41967106,2.97384558,6.513608808,5.547003571,0.756795875,0.06652832351,0.1524646041,0.871805633,0.7379221734999999,0.4613837163,0.7998900590000001,0.052771454739999994,-0.018718325719999998,-1.450278309,4.088682785,0.5672309839999999,1.0104140670000001,0.3750878721,-0.26551496269999997,-0.1061815472,0.2861408918,0.1461382448,0.5267298883,0.10270929,0.4683133904,0.1475133783,0.1032289574,0.10427548939999999,0.1665591987,0.1052591951,0.33233382359999997,0.2603174765,0.6385101056,0.3834076808,0.7264743242,0.2646062561,0.3873643606,0.6936821803000001,0.36801008450000006,0.4513726937,0.7256863468000001,5080239ed6947ee41f000043,1,aob_14-19F,"'aob_12-16F', 'aob_14-19F'",5080239ed6947ee41f000043,0.0,0.0
879,0.05929026467,0.9810086114,0.0604380675,0.08306073734,0.8184094471,0.4944895854,200.0,0.0,0.75,5.884706898999999,1.772356935,4.077256354,1.4054243,198.31659009999998,0.07027300898,0.653855566,0.005,96.0,114.1403509,201.0,10.54736305,8.16493132,9.34723039,7.502374141000001,0.8277770681000001,0.029213027319999998,0.014033734099999999,0.17505697609999998,0.0367372176,0.8785681023,0.8860126164,0.3676392692,-0.0008084146024,-3.7738767319999997,1716.2298649999998,2.1779730230000003,23.98312631,0.7163753463,-0.09315611819,-0.01258545358,0.23719109289999998,0.059230116660000005,0.3898051112,0.01717346226,0.2579997509,0.06156673634,0.01781332615,0.01752297619,0.23037028469999998,0.09365705117,0.05551014932,0.6522226649,0.8672253458,0.7145611245,0.8940184091,0.6576095791,0.7181713156,0.8590856578,0.9055338435,0.8953221196,0.9476610598,0.13334740009999999,0.5995854826,0.2223993141,0.7860014070999999,0.6991880104000001,0.7780761903,336.0,0.25,0.1875,4.8670505660000005,1.58248812,3.2316224539999996,1.172984319,358.01639480000006,0.1434762701,-0.19534836579999998,0.002976190476,256.0,291.3980583,338.0,5.65220771,4.75302105,6.072725523,4.627588098,0.6720644873999999,0.9838499631000001,0.9820087979000001,0.8228481132,0.8186357578,0.7249479101999999,0.6577932914,0.25745180489999997,0.2755858492,1195.225014,1116.577059,10.21908478,9.710222129,0.6361584696,0.6507571839999999,0.3332151777,0.22153409300000002,0.6313834128,0.8578889147,0.6124526918,0.8492277608,0.6377937744,0.6182457376,0.6145258929999999,0.8080272406,0.7615238634999999,0.6254686316,0.5999434702,0.8434061761,0.6139479477,0.8499183070999999,0.6087070867000001,0.6215147595,0.8107573798000001,0.7718400547,0.794628517,0.8973142584999999,50896251b1d61ba83b000032,1,aob_14-19F,"'aob_14-19F', 'aob_18-25'",50896251b1d61ba83b000032,0.0,1.0
880,0.7955544773000001,0.9810086114,0.8109556512999999,0.9999747642,0.9932100105,0.7983903034000001,296.0,0.0,-0.05,8.459446231,2.1352837140000003,5.834490626,1.7637869659999998,299.35657910000003,0.04369730866,-0.06931355827999999,0.003378378378,220.0,248.7619048,295.0,11.24384931,7.07382134,10.17783017,7.612717397999999,0.9974563428000001,0.9932021826,0.9924402717,0.9940042434999999,0.9958215520999999,0.9903261969,0.9844878236,0.392340344,0.3074562853,772.450199,985.7120875,11.01773157,11.06612972,0.7320728873000001,0.6749337184,0.5859700738,0.7470598992,0.6134104801,0.8496702204000001,0.7266317161,0.8990243403,0.6148799665,0.7274062376,0.7274735552,0.7379676194,0.7805412008,0.8320909709000001,0.6161050398,0.8509125331999999,0.7592261327,0.9122706779,0.6175723234,0.7599038867,0.8799519434,0.7458362220999999,0.8162394059,0.9081197029000001,0.983699668,0.9951555583,0.9884883420999999,0.3048072359,0.8252585572,0.6914456455,284.0,0.0,-0.2,5.9421126829999995,1.782064741,3.874436839,1.35440032,437.72846699999997,-0.01938693671,-0.29532106539999997,0.003521126761,200.0,227.8181818,286.0,13.19940398,8.43970001,10.84309523,7.334849137999999,0.7888128346,0.46086544890000003,0.3445985969,0.7948712176,0.2323327423,0.9035712127,0.8459925765999999,0.20003545050000002,0.1353052115,678.4207299999999,1002.97834,8.585515208,6.002914731000001,0.5848380982,0.5133790888,0.06291495862,0.1355939781,0.4630179339,0.7736287559999999,0.4915222575,0.789189072,0.47699310770000003,0.5034709961,0.49867113890000003,0.6939696658,0.6629626332,0.6202018251,0.3237379596,0.6866433343,0.41599077560000003,0.7464967137,0.3478245334,0.443304005,0.7216520025,0.6586413036,0.7199286579,0.8599643289,52209c25ad36552025000027,1,aob_14-19F,"'aob_12-16F', 'aob_14-19F'",52209c25ad36552025000027,0.0,0.0
881,0.8601740494,0.8870643441,0.969686196,0.8940259314,0.9323703295,0.8838819224,316.0,-0.0625,0.1875,10.90763188,2.389462716,7.111904429,1.96177006,318.8575283,-0.006085519502,-0.045761164730000005,0.003164556962,248.0,269.19148939999997,314.0,12.0237485,10.30182661,9.081352786,7.893689216,0.948958357,0.7585559890000001,0.842639391,0.9740136647,0.8728874784,0.8385353076000001,0.8613681914,0.5117364353,0.3992544037,2320.518973,2974.279298,35.20835398,30.54862687,0.7998627032,0.736348215,0.3128716196,0.35631082210000004,0.7574507916,0.9115590517000001,0.7881557751999999,0.9237136345,0.7617605166,0.7904787092,0.7903474986,0.9052850455,0.8616122961,0.8425888545999999,0.6572042993,0.8694276851,0.8011513197,0.9287628827,0.6612381707,0.8033847611,0.9016923805,0.873924768,0.9061515486,0.9530757743000001,0.64081852,0.6482813127,0.9884883420999999,0.9852445667,0.9572724982999999,0.8713552258,368.0,-0.1875,-0.2,10.29221081,2.331387377,7.016608364,1.948279962,401.10246010000003,-0.06530352151,-0.28762837210000003,0.002717391304,260.0,293.8222222,366.0,8.47035012,7.77417686,7.791774482999999,6.988368854,0.9553993023999999,0.9945613906999999,0.9899459145999999,0.9968584631999999,0.9976599106,0.8745439386,0.8714451529999999,0.4106467764,0.4426539833,6619.015987,6140.411428,39.49455743,35.95328238,0.7432863192,0.7621166659999999,0.3309974911,0.2837189093,0.7587309977,0.9120723201000001,0.7753632266,0.9186887537,0.7677196009,0.7800366479,0.7795405718,0.9113479728,0.8703571027,0.8435559536,0.6906994681999999,0.8839540851000001,0.7523212497,0.9094966623,0.7012962840000001,0.7588493889,0.8794246943999999,0.8841502594,0.8723533489,0.9361766744,50b38d9db22510d81000000c,1,aob_14-19F,'aob_14-19F',50b38d9db22510d81000000c,0.0,0.0
882,0.5461175922,0.5598901087,0.9754013935,0.8999680579000001,0.9912984812000001,0.8825358095,276.0,-0.1875,0.0625,9.70078347,2.272206652,6.342254707,1.847234337,278.66942439999997,0.02727646623,-0.143026979,0.003623188406,168.0,214.0,276.0,9.22153935,7.46634446,9.597638402000001,7.90204232,0.9963373248999999,0.5780867262,0.8027498611,0.8956632876999999,0.9322623722,0.9289197074,0.9462019597,0.39640709799999996,0.22960175230000002,1791.742553,3093.440963,39.17559431,36.72425982,0.7345936006999999,0.6123387351,0.1151607083,0.19508328879999998,0.6129559941,0.8494603237,0.6635873439,0.8722333704,0.6189525975,0.6676369097,0.6670528268,0.9059756224,0.8417547854,0.7878311838,0.5746014982,0.8313596037000001,0.6916272281999999,0.8843496891,0.5798564085,0.6954112468000001,0.8477056234,0.9143447056,0.9233168335999999,0.9616584168000001,0.539358973,0.5995854826,0.8995530890000001,0.9604950179,0.9784897148999999,0.8655918176999999,396.0,0.25,-0.35,9.878817339,2.290392802,6.68042192,1.899181147,406.2831397,0.1623661821,-0.369830785,0.002525252525,272.0,308.3323077,394.0,8.28879258,7.25001586,8.949330618,7.13304075,0.980963238,0.9923883779000001,0.9891832979,0.9866495412999999,0.9319226916,0.9055134589,0.9103522817,0.5797159352000001,0.2777577241,4004.380395,8357.654618999999,36.46838577,38.72874783,0.8338189214,0.6524622382999999,0.1712294903,0.422716133,0.7202565374,0.8963873855,0.6827865129999999,0.8805654566,0.7281026209,0.6876100923,0.6871379118000001,0.9010672055,0.8038178646999999,0.7684530941,0.7648990549,0.9145371981,0.8432881422,0.9447683398000001,0.7708421154999999,0.8465842084,0.9232921042,0.9249233206999999,0.9273657706999999,0.9636828854,50801d82d6947ee41f000025,1,aob_14-19F,'aob_14-19F',,,
883,0.01381081811,0.5598901087,0.02466701571,0.2055646841,0.3475133121,0.6979153133,372.0,-0.1875,-0.6,1.7915482390000002,0.5830801842,1.233353562,0.2097369325,362.51248960000004,-0.03017095999,-0.4534524227,0.002688172043,312.0,317.7974684,373.0,7.29361265,5.91048884,6.411430642000001,5.438510448,0.32739697510000004,0.09377601544,0.24208308609999998,0.6133864438000001,0.2937401618,0.03121491615,0.02450951835,0.4408257401,-0.05580688051,-57.41837703,453.55515870000005,2.1638037480000003,5.138980111,0.7610659903,-0.3821459392,-0.058458840889999995,0.324563677,0.2672533935,0.6441313094,0.19882482370000001,0.5836558847,0.2755780195,0.2049472723,0.20056886920000003,0.5909531606,0.491315089,0.3009812775,0.6347201658,0.8593975254999999,0.7070300691,0.8908664999,0.6407463869,0.7122350951,0.8561175475,0.8913816051000001,0.9045155376999999,0.9522577687999999,0.1456107871,0.43574483280000004,0.3341652641,0.7860014070999999,0.3738061464,0.3753587767,336.0,0.3125,-0.6,2.22031969,0.79765119,1.4843735759999999,0.3949928489,337.0868756,0.2888030884,-0.5870013687,0.002976190476,268.0,296.36363639999996,336.0,6.276729799999999,5.36602999,6.406679261,5.468437132,0.35330619399999996,0.9988677548999999,0.9958289153000001,0.626930886,0.8186357578,0.0918427087,0.061718553089999996,0.16260855130000001,-0.037581384350000004,-29.70334374,128.521548,0.5010650502,1.180135916,0.5458179243,-0.3349584395,-0.10811273130000001,0.5021730134000001,0.18264138789999998,0.5673700406000001,0.08141691143999999,0.4334159349,0.1849823271,0.08213107977999999,0.08262293973,0.17997570870000001,0.07393536554999999,0.2602187613,0.4301670243,0.7548819454000001,0.5942093659000001,0.8407105505,0.4354719501,0.5981463039,0.7990731520000001,0.5805126345,0.6767821878,0.8383910939,50802a6bd6947ee41f00009d,1,aob_14-19F,'aob_14-19F',50802a6bd6947ee41f00009d,0.0,0.0
